client_id,stock_id,score
571,450,0.3433180458507423
823,597,0.3391792206537865
1507,378,0.447407526609794
789,526,0.30659354479757917
1498,923,0.24053558918295007
580,182,0.07810084735875925
838,575,0.43608288633550685
805,884,0.31358691011585116
1172,771,0.28346381683310645
58,605,0.27287328787421755
1858,4,0.3539219512193795
548,478,0.2533112042253671
1050,524,0.29729481252323997
1487,782,0.3996232849430129
900,526,0.2816850509328256
1071,693,0.86412653843403
1206,839,0.39493396608090886
1761,669,0.3932768858702991
1995,505,0.28045583388747203
51,997,0.16777237290995495
469,242,0.39691796227094245
553,695,0.5058445243734762
1068,51,0.5232757106047582
1521,786,0.2639371207480847
1232,7,0.37726023279736
1730,833,0.16473626641407163
1362,411,0.28855433497112987
309,912,0.5077434806679348
943,907,0.37700628198950936
1775,640,0.30531122912254466
1266,355,0.24430616873774388
1847,441,0.2301129618244891
876,730,0.6465366885971224
1675,370,0.434788068894272
736,766,0.4549745617810015
1494,155,0.31842721205060676
770,933,0.5463009310867233
1451,43,0.29307775532586844
452,118,0.2525724631070502
453,266,0.7056574265484543
730,437,0.2841217072753036
1250,60,0.3636945742224398
167,131,0.5882957635720337
522,711,0.30339710831369165
250,575,0.2930829437829781
47,68,0.5373752073787821
1912,261,0.2424088696294052
1502,230,0.39639255016555497
223,456,0.36280646087659574
27,876,0.7963699595319017
1754,900,0.3862938403390439
420,916,0.2180777644986851
20,635,0.24903444170451042
1118,23,0.6927527168615855
379,395,0.22278353901578488
1156,53,0.42640785283462324
1315,111,0.4276172345905108
775,956,0.47899268022822095
1917,589,0.2990043200194017
874,174,0.3976805738018112
1303,463,0.3876274499538867
223,600,0.5253294620351097
969,618,0.4424021097537282
1721,443,0.3258753591819814
593,688,0.3077310546247389
1695,244,0.33585680314140365
1306,212,0.39483152986671
1678,24,0.47311576530629434
1735,232,0.48023578025161523
1382,623,0.4300410626539605
304,349,0.19991096130118408
1488,129,0.2996424379792278
186,420,0.48665770657719837
234,277,0.7427783561563237
1125,458,0.43233816605632547
1877,273,0.37924530993928074
364,477,0.36592506790873003
1995,650,0.11462188738501361
1751,825,0.2710027372247335
917,823,0.36571629764390107
1217,790,0.2524052061734637
781,904,0.3954247329702408
330,751,0.4719768709569235
1040,704,0.22420869070990504
1235,864,0.38830459859499156
1680,767,0.38781405848829464
1558,213,0.37484355242378764
969,779,0.39907930223661103
1080,597,0.18714437810772186
1166,422,0.4719387659252495
333,840,0.3424790097465952
11,839,0.26451333841345687
1927,54,0.532881334935161
1994,558,0.29386711624918255
1899,802,0.42545012208010513
1385,207,0.3111582256524618
1925,904,0.4067936638459451
1361,292,0.19837962698672543
435,395,0.21050062121341406
130,263,0.3925828230271087
1547,930,0.3557921203164313
160,113,0.372062587746515
17,103,0.21107501999096556
1836,142,0.6255822145994676
654,812,0.37489234769499014
1995,61,0.30612233259564825
595,939,0.326724366906593
1160,94,0.5699623012195729
237,795,0.21406062205881063
869,491,0.38187980015159617
257,386,0.4478708277915968
1070,605,0.2677329913285628
693,953,0.4837478457461018
1839,410,0.40668664472178084
844,950,0.44429997973184643
919,265,0.2899442544684974
134,883,0.33865710247285824
1802,297,0.24746775536409457
278,373,0.17804199818152505
876,473,0.5352556499881254
111,989,0.28957476978418994
882,679,0.35637507791516765
1609,747,0.2773557675718534
1004,812,0.43309636240185023
180,507,0.256901825104585
228,744,0.44107456791657634
1053,373,0.3128870446055241
1282,987,0.3675955361831638
548,285,0.25964418841467046
853,995,0.31624170628066695
1123,596,0.2794977407303394
1215,413,0.2526568925847238
1505,92,0.24933365298756935
1656,38,0.17633863780950187
545,357,0.5164888000908148
1103,602,0.47793273728125585
1279,659,0.4450855537360514
266,316,0.3875531360378971
590,678,0.41733802464307923
1307,344,0.2981927877011123
726,74,0.32811958331659
1605,362,0.30170975746940887
189,471,0.44088680969215055
1237,982,0.4923726678942045
516,27,0.24269322746419816
1530,235,0.608996756467564
91,829,0.3182346634101409
663,703,0.306322234048032
1656,490,0.18743100013548736
833,196,0.2908182804038393
1069,148,0.540230151013819
601,723,0.4541148411686385
680,931,0.6443061606761754
117,736,0.4606010109346154
150,166,0.1023586246283602
996,436,0.2679600019857706
631,73,0.5191532669699184
26,820,0.31066711654482276
304,722,0.35047008453272155
1853,204,0.30820536989112673
866,577,0.2767695833226639
257,714,0.2860590727066162
239,826,0.4210613396929398
464,194,0.3182456780150271
269,527,0.3850782787904966
627,408,0.27271297902473157
1464,520,0.48673109062195596
1876,257,0.2738580232086441
693,929,0.42658378641038763
1028,531,0.227852149341679
1636,294,0.33500691298957597
894,512,0.2747820101918479
1235,118,0.3912516872996592
1437,133,0.4356468677092774
101,384,0.6811304748246874
514,331,0.2539549306271399
1402,444,0.4785819781621551
287,11,0.23453037609277003
996,103,0.16385369828407556
1630,320,0.33415336107854543
1979,714,0.2590035063088597
736,416,0.3492455828474033
263,300,0.35364957642448885
220,333,0.27986809302731597
417,300,0.3147962566418727
435,393,0.31703306083486815
733,42,0.3256304913881333
215,163,0.4850147634647468
224,736,0.5381484963167459
1822,15,0.27693891569249224
1217,8,0.1488851198458265
1232,57,0.38133358675663587
984,850,0.4450410731550031
1348,209,0.46394766299570955
1767,124,0.4151043035034703
1455,96,0.7722553269932021
919,248,0.19709560942658594
1841,90,0.275877498189167
704,710,0.3771790047145649
1762,166,0.2837610748979737
1274,446,0.7229679263953736
339,445,0.29742285512164507
1161,108,0.2106560175733046
1067,941,0.22425104936030177
341,848,0.4370198385086697
990,414,0.538383541713382
900,631,0.2700402105928389
1406,27,0.37227650555604436
1130,791,0.23209594807526823
1169,771,0.21907401796894294
871,688,0.3251682799628076
351,382,0.1996044517463291
1746,348,0.24818616882634426
1902,992,0.3645703536223338
1000,359,0.3306411309799014
1136,643,0.44229465251175804
1439,70,0.5051876191922158
1337,482,0.31158900714130755
1267,820,0.7562443359836579
1101,808,0.2358088524418242
1807,562,0.21312612767019784
1241,956,0.7929487216034753
99,148,0.5536771320290887
91,950,0.5073053271171812
410,405,0.28654705369063854
1559,537,0.21187970204538756
152,300,0.3176756749417379
138,791,0.7220150068514474
23,11,0.20456691456495174
1093,203,0.787607309446748
590,991,0.289868946286517
1611,730,0.6015758704186813
1859,276,0.47739562910073935
1044,443,0.2320224405777755
1558,471,0.400420817252983
356,540,0.3019177807026675
826,935,0.5849329670850341
813,644,0.5124960955836834
526,104,0.39754111376975054
468,663,0.5908222749925014
1577,886,0.28091498680592336
519,72,0.5467033594346202
1985,77,0.26989675951420894
694,333,0.21635830634412234
84,495,0.15862471647205884
1605,155,0.28608604807619553
1140,879,0.3891826841507262
609,973,0.2914455329067194
1352,662,0.2916731807424249
59,936,0.4587214195690521
1436,162,0.36582055885173526
624,904,0.4187180710699453
178,781,0.28158361563958556
1902,346,0.31275146958480815
778,925,0.3733519733489321
114,407,0.2721533480401681
1615,825,0.31476530625482174
41,459,0.6906165627944494
1142,573,0.3263891068398957
1212,284,0.40282591730340955
103,568,0.21205375835734647
1407,667,0.34981228699118405
1188,406,0.6685968783244457
1081,718,0.35324557675305535
1439,596,0.3296724775649381
1243,159,0.47760156201597115
186,895,0.354058253721888
329,348,0.35783289451900785
499,666,0.3257954471367148
854,834,0.4607538346191996
1187,397,0.26059844723244696
374,799,0.7879609251898011
1015,723,0.49534061056141915
1665,77,0.5721962592791889
487,169,0.4497177258116826
557,170,0.38494489538365456
641,675,0.523723283708782
421,104,0.3841406394814221
565,405,0.2905472684304842
1884,314,0.33343362384415337
608,853,0.5904411479991583
1519,184,0.2713713049985762
133,173,0.24800364394606206
995,414,0.3096354614121086
402,112,0.4251863399819781
289,482,0.2853659568433011
1443,908,0.41309809352695703
660,356,0.6396918490831587
877,997,0.12067164660043952
364,266,0.6827060549768531
1871,405,0.7838071224007135
1720,665,0.7775925860333854
1129,148,0.4800438437230832
617,726,0.1708949337981892
1859,989,0.3142366057236373
1011,985,0.4844029601349211
1457,28,0.26872762454167803
1689,539,0.4017627750007587
509,339,0.641136417224375
38,68,0.4448348620761008
276,119,0.2531661778312877
1115,419,0.4765478543381097
80,340,0.5413128910954965
87,349,0.24200046986967516
1663,809,0.7332494543163508
980,135,0.48490563241664564
1348,39,0.37053737404055753
1821,946,0.3247851606423381
1620,419,0.3301354126653032
1339,799,0.4532510250392937
857,131,0.5887012231701156
1326,901,0.6473039975564667
281,491,0.3057877700213298
1323,909,0.28111130105098936
908,665,0.3879150751408108
1646,470,0.5118231704395395
411,512,0.5264862277460092
948,503,0.30186407426157985
59,182,0.22352858631822725
824,907,0.8409407865899118
732,900,0.38284925720591945
1614,790,0.23394631927690168
126,455,0.3289050000535961
340,693,0.3085128189294234
118,777,0.3776087115470478
384,509,0.3828151439401753
1605,157,0.2427598236854245
1925,360,0.45393615128424036
1005,791,0.3765568292011113
1926,386,0.22398747295162386
1270,140,0.36404680781091603
1121,974,0.1875477103495885
1326,465,0.3869831010405035
681,139,0.4408630958345973
1014,640,0.4574769734879248
1046,868,0.5959219015460376
283,112,0.4362539291255579
821,430,0.47412770923753567
1591,9,0.37000636418911337
1819,276,0.4105854703724024
492,242,0.2350947629290091
1650,863,0.23612509399816456
1330,869,0.4940448794806607
1216,882,0.4576675123574806
1387,923,0.3595575789674433
1254,13,0.27106182588544303
1037,555,0.30489877124792286
746,832,0.4768144497941804
1257,785,0.25374306270583485
847,978,0.702010282482636
1764,891,0.4595061607088159
407,720,0.2272589780442104
815,79,0.2882892282462285
1861,847,0.4137233166126102
1800,284,0.3543922074902611
1701,317,0.38181798442523845
409,141,0.37522139906000496
702,899,0.12527338994091847
1550,527,0.46173503095662255
663,478,0.45394752298963015
579,36,0.34009938658135186
672,371,0.40119683930984223
735,621,0.4997540048607242
479,909,0.3154936521487115
1682,215,0.3761767466457585
699,599,0.3775715668585684
1270,697,0.5379581236618016
1223,382,0.37604570070640586
1451,334,0.24798785461035616
1673,469,0.5453170227724193
5,218,0.22413235578561294
1270,768,0.5387794865810998
976,685,0.31334756653038753
549,362,0.2963664471710749
1793,593,0.4057921758934944
1800,135,0.3173328138205727
433,847,0.48169464942045986
1082,777,0.4093744093194403
139,957,0.21871458460963
723,552,0.41517114536845046
1894,518,0.2653864154880801
457,819,0.3421744217286601
1068,37,0.46156469384190585
301,634,0.468959920249751
1730,192,0.1861041491844716
131,607,0.3383452579916114
1618,467,0.3358417888999834
1670,264,0.5995212946179044
1222,282,0.5929903178245652
1227,470,0.19170850646888554
1955,752,0.3229354968237625
481,376,0.4036976677680816
77,35,0.060617335104699466
646,329,0.5914859758551827
651,54,0.2870941516317939
691,524,0.3278628179360601
1739,454,0.3014974842184886
1478,818,0.3470856225734238
1977,154,0.1529984240854177
342,664,0.5107103360618781
43,547,0.2567289996904496
1126,435,0.31019353854277437
1404,446,0.5403379660743375
1255,467,0.35485120979038354
353,71,0.36392514527678976
1820,324,0.3734354378527691
989,459,0.38366364268992814
366,649,0.42121894592835163
1059,606,0.788255678236693
601,619,0.5660836284015102
1619,254,0.42411075495901485
1850,668,0.27532565840974643
1054,577,0.2474836314300447
493,233,0.3138556923833759
1130,580,0.2567556099563242
1967,968,0.6873006421118389
1776,843,0.3641876045400702
209,465,0.368385377604162
1065,938,0.5741136024443383
1282,954,0.47595241646845277
336,715,0.17675267261043798
1713,702,0.44864121162275505
1147,709,0.32847224941207465
550,941,0.4001767133124243
673,194,0.2490199720515563
1088,200,0.35556950213298544
1904,241,0.47242157505582394
1487,967,0.30137931531016326
964,304,0.4259342897628203
1434,497,0.27062427002380696
1557,605,0.25925703693657776
1036,405,0.42194231633430945
1994,516,0.042745903782163946
1244,358,0.37494258484075244
1616,382,0.3902814582813703
161,854,0.5040363844164057
563,157,0.33618760509197876
308,147,0.07149470276406969
1925,54,0.4013855785787021
1633,667,0.32030331123213607
1785,908,0.2323879073460208
936,44,0.3535502775162187
1670,721,0.523188071667009
215,873,0.5105743525037991
230,701,0.35366396565781544
1540,722,0.3278060662976879
706,512,0.0962743290100124
1936,968,0.45955956467704734
350,802,0.41353360873340644
732,62,0.4306720567557366
1788,504,0.4018895950485216
1102,629,0.3973616501682339
1208,945,0.42593099172729243
1838,763,0.24413590534477245
1624,740,0.3187222732014734
832,499,0.2087684920266601
1579,844,0.26044800317419736
1549,633,0.35383036058264955
1420,749,0.38363834257235313
1363,494,0.6933967776295401
1426,202,0.3741882595562951
1053,28,0.4441482442977933
1787,159,0.30699280537640206
271,419,0.32797145638736874
849,488,0.3358476972551052
761,466,0.11400820305955417
439,55,0.2363350087494604
164,491,0.38556335150905796
882,417,0.312822140144866
955,266,0.4515907443918393
1753,337,0.445110581672836
1498,207,0.14963214726685053
73,875,0.3845259893554377
571,25,0.4565491591485026
873,536,0.2852480178790686
1823,256,0.5571607523653874
279,817,0.16024624164338472
1317,623,0.3370990844541969
1331,290,0.3446482491565766
1839,555,0.40146056485119586
1824,970,0.41087469034106017
1227,987,0.16851494459051608
641,137,0.4006018978298105
618,150,0.2527848237875926
943,620,0.07658640390642504
1270,36,0.32908481936336925
1291,585,0.3110557682631191
1550,335,0.2688533193680316
1107,886,0.24879686168568302
1296,929,0.4110899719535376
1896,824,0.32290888949988544
1348,350,0.36898189595439956
1106,963,0.6950375631530217
1750,963,0.4083501271420323
1773,599,0.2155120832285989
104,370,0.7256687413738998
62,962,0.33970712393100155
0,93,0.25147205436574793
882,451,0.40856781862854014
297,419,0.30802512405325155
1807,960,0.27889837926984895
1317,143,0.3377229710486671
208,225,0.4408205802938795
349,332,0.39088680782261415
1103,385,0.43289331218459337
1351,293,0.442079024968881
1517,183,0.39941242824075696
166,542,0.25673617048838704
1871,662,0.6648778869270836
1415,437,0.2556732857889436
1110,404,0.44280599465514414
111,791,0.3546143593956779
301,135,0.35093958010325704
76,184,0.20881038046545414
1909,569,0.41174367618571095
1601,952,0.3694976845546135
1321,298,0.23636789734084973
1105,657,0.577840383746375
1739,163,0.3261723293781274
258,103,0.4899707491255395
363,545,0.768024274033976
957,325,0.3088462034225599
1767,184,0.2935340819457043
1254,134,0.3283436704403515
44,623,0.28868346568378783
1574,765,0.3222172537246416
1944,144,0.6248847485476232
535,633,0.14217392873976464
465,48,0.397287077893404
761,424,0.16963229342385533
1680,754,0.22751596026003115
508,735,0.28266483313592455
209,703,0.3729774711551806
420,894,0.17243100403871514
811,49,0.42002826285094125
71,769,0.19485532500410274
555,290,0.18230952104398296
1882,790,0.3992920158378167
1311,729,0.2552699032433917
126,455,0.3244694849363245
1705,528,0.27723109530983514
209,995,0.34346262525287174
1592,358,0.31331610136703825
1056,500,0.34152063768443647
311,539,0.3426260233444351
110,641,0.14872487604880608
1984,131,0.5152783925974954
849,822,0.23201973997353212
932,350,0.16617211633525963
779,319,0.3507649010700015
1069,240,0.35756333159085874
1228,760,0.4901211202163363
1509,109,0.20963185351786046
75,781,0.295445780688306
609,497,0.3754203976917098
1817,592,0.5834199312645026
363,308,0.4692389488504975
1758,266,0.4487687578851691
666,775,0.34485677227337364
1690,793,0.7972776287883433
1703,540,0.6061723497068787
1545,573,0.1444937474449125
735,135,0.4854312338829075
1419,228,0.39975162163652733
1635,254,0.6539893047814916
1054,107,0.24444338134986354
281,620,0.22891198511544777
1427,169,0.10543650874032959
877,174,0.27942386394876106
90,232,0.5173217441021276
658,808,0.2689685201253643
1467,440,0.2884840936001057
995,63,0.21381007239914152
1438,767,0.4158012704091451
1763,348,0.3619241556042149
506,522,0.26005258427361055
705,735,0.4525661171934255
82,540,0.2055994386986225
1430,338,0.20705170132867445
258,121,0.4798890998661109
1147,534,0.2596117149664308
1312,461,0.8145859685367652
91,23,0.34990424760769206
293,299,0.23885963442301167
344,381,0.6651070549319001
384,854,0.45669999288596375
750,371,0.3802482535887636
391,993,0.2385214273580259
1962,647,0.12161919407238819
1604,884,0.5901006027515652
1711,182,0.12337451949052136
830,533,0.4563858037451459
861,522,0.2662659414278055
1740,759,0.4857241594561367
770,329,0.7077215348616067
1104,320,0.31163583046251914
440,398,0.4783269278324719
1858,514,0.26571625186504744
1260,180,0.271765486924818
1095,181,0.7385876728136597
103,271,0.2676846504537971
602,684,0.39494644982254223
1333,698,0.43885017707365603
584,736,0.44137264682614297
1919,229,0.27464048965906596
1785,494,0.29837585971559966
409,198,0.4111613100967297
341,473,0.37081182166036536
1830,396,0.4163032322042977
690,733,0.3874313407100804
1910,16,0.3682475548628463
1462,643,0.2878328244891707
1520,798,0.12782032730648885
1105,339,0.7972141335125563
807,359,0.4502858144867802
700,719,0.3107768627330648
660,776,0.574938042948488
622,682,0.34041681708945504
1101,848,0.1965148455010201
951,303,0.23088793271938168
1415,653,0.21369287682119337
1538,550,0.2786862521012822
277,100,0.5949424497961112
1164,346,0.3335932187725503
786,975,0.3619880212952894
1411,77,0.2534338705761856
171,556,0.5284487010100283
869,208,0.6651119528427285
1739,759,0.2989874318549222
847,47,0.560510313143082
1269,30,0.7803287298207117
1149,218,0.2892088665979354
244,479,0.3672622994190612
897,813,0.8828692387612059
768,254,0.46239963780849036
402,850,0.4334459907135591
1838,128,0.33729576574138315
1823,95,0.8710000862265509
500,455,0.33285687939589986
724,101,0.1748683829303614
1701,773,0.632482577754838
199,968,0.47248438061152814
25,993,0.22536009707186375
962,330,0.251815384187995
856,371,0.2107904436252323
1053,922,0.3876497093175507
298,132,0.3115861857087656
1922,40,0.663628388107095
1915,497,0.2598474654644087
1495,966,0.36711145186345534
1687,307,0.41368060153436415
40,837,0.3788990118985687
262,293,0.2275608122998019
1987,643,0.4943553070964526
524,731,0.3371817841676234
965,139,0.43599403913930856
893,758,0.5940047029772244
765,563,0.5991360117472034
1782,763,0.23430457601418322
360,131,0.45717911615922335
176,51,0.3828036838911528
782,167,0.5027970417453954
1061,872,0.28654987930543974
1525,924,0.5409218163424172
1098,439,0.602862927101818
242,600,0.3631110022569747
761,542,0.2710182264225816
649,429,0.17107361082040368
996,75,0.2610394435221667
1186,357,0.4859162443536771
1962,639,0.31302051307738005
1904,594,0.48834369484745055
1948,961,0.2671436497514472
427,298,0.7306085181265407
1259,706,0.16102063509413306
477,677,0.44057044746524165
1021,490,0.20970589106464604
446,698,0.26276153098247035
1995,274,0.2861665370373799
1333,593,0.43005924750647956
1831,355,0.35761792223160516
111,746,0.3018858635271772
1686,374,0.39056751984932814
561,359,0.26374315430821005
577,898,0.4024481251376312
774,707,0.33335843096712
1718,263,0.45384923794253146
491,788,0.6308244020666193
1427,376,0.3273758125709524
319,224,0.29994554366637394
455,650,0.25690033332969575
1561,803,0.34342597089234567
778,797,0.4470969487853233
792,607,0.46841428201986207
1987,56,0.509583107890553
972,309,0.4888018366934341
1586,227,0.5080855905603108
1945,855,0.5603344354501174
904,1,0.15293165573968565
1398,245,0.222751877167426
1495,590,0.27701788374445235
1449,201,0.43291073823543447
1940,517,0.4738028138245023
1144,240,0.32923528335714936
1794,601,0.3782109757024621
236,370,0.7119325228751321
1705,148,0.3610358303662482
251,943,0.32572558766144
1496,562,0.2937477502046012
606,878,0.4041351880063808
434,610,0.28183135588759733
1118,710,0.5958807732647688
1169,903,0.2152087109553801
911,973,0.27664326977886555
1249,518,0.3491731473251408
590,920,0.36392477341134427
365,0,0.37325315540168125
1306,759,0.3188652958257715
1142,890,0.3994926233860148
1330,961,0.39043242160362085
568,493,0.33251212622810766
1298,620,0.0954059005085823
652,796,0.47988875953992793
1779,896,0.19929579754384924
919,585,0.17040027166010802
1253,587,0.4178372722562075
1346,694,0.4933088813270504
676,274,0.25678122350589566
216,823,0.33071470287192534
52,225,0.2834359024479267
1737,597,0.18619434935663862
706,368,0.30546644925189553
247,567,0.6828518533963804
1968,12,0.5733381657178631
1384,288,0.48602715899807336
1574,455,0.34415970751952085
1248,640,0.5055123882634703
896,930,0.10505536381178543
981,220,0.3470711029945084
640,131,0.4172891927341264
392,812,0.3088257371020161
473,150,0.4399576255309276
1709,469,0.5844330728963032
543,72,0.20812514641376356
193,937,0.31721720432098954
1215,429,0.3015848919381163
1524,216,0.7260886758413296
600,359,0.35437873870895387
1845,308,0.3921132066622518
1760,410,0.4304831365390593
516,242,0.1375897571307262
1858,768,0.2791474911380756
1943,459,0.5290466398118698
1229,748,0.4406111635219667
1716,290,0.43685209047497486
851,553,0.1482258354833483
427,470,0.4014758085064385
254,720,0.4005816021809776
1753,589,0.4709297345680003
156,297,0.32885728564098426
1037,115,0.21843791451299785
1047,405,0.5785341969823445
1712,950,0.2977724801902825
328,674,0.47410466976451965
1323,675,0.5812129802517064
1341,859,0.4466657848324598
177,461,0.23799586888099689
338,391,0.4527544954706376
140,168,0.45899946900548527
1405,799,0.5913928245997113
381,481,0.4250309896521898
1978,475,0.633640976460194
464,189,0.23459532126642987
281,830,0.4428368161569599
429,580,0.4165019314300762
1066,481,0.4184378281822025
1961,140,0.4892346589701374
1936,360,0.42669340730489635
615,935,0.4030116247863461
882,471,0.21339116096262134
816,160,0.42299923360005665
879,677,0.23794647419275897
206,107,0.4065694953002699
266,398,0.4810079564328582
1888,696,0.35672018149636403
199,503,0.5013798707129699
10,908,0.3441474912410808
1026,921,0.5179820562314348
928,861,0.35987477607841456
520,569,0.46895501407213436
279,422,0.3176534557848075
303,748,0.2376232081099967
730,177,0.2854529771085892
1061,629,0.31914344484686175
482,991,0.2809749178420573
16,836,0.4063168743616131
939,979,0.260063360723621
665,605,0.6002741180606137
1967,686,0.797784085619176
1811,983,0.08432508070232508
801,100,0.3875340938424351
1324,639,0.288244502755168
1229,600,0.4903070577837636
1159,772,0.3151516074124966
787,376,0.6995053589304561
242,984,0.32383787449867407
1990,344,0.6240007093688937
15,515,0.260514681919548
265,946,0.22674845331911164
1823,705,0.3953334052801656
827,10,0.2554074586495803
1570,400,0.2617119348659407
777,743,0.4065899030254455
1077,736,0.37232723426473735
1848,618,0.5574053478778812
1571,343,0.4216622808962334
1000,891,0.3504766105109865
929,123,0.37228124171574695
1294,57,0.25172496712757675
216,580,0.42525509411691503
1505,243,0.30488229190895444
240,845,0.28407357836329233
860,733,0.33306807745707895
454,985,0.15357108219970717
543,864,0.23804896647696622
1210,960,0.29261922658910355
639,111,0.23643976350829782
150,173,0.22531692387769978
1220,254,0.37354616379337185
1860,425,0.4787542373382173
1425,954,0.4235829384641123
1212,98,0.2986660911903111
1957,935,0.24222664537079908
1217,554,0.1762119369773731
889,635,0.24766941752028848
1863,679,0.28055906318138535
1581,995,0.17560767786807346
245,782,0.34587918894658054
471,98,0.3727913217727885
1672,120,0.3057534219187919
98,577,0.4706659222365798
129,399,0.3092648470117414
839,505,0.35994911028665355
153,939,0.46968186821248425
1668,532,0.4561030631303583
473,735,0.6915829018747459
635,751,0.34178354752620205
1027,634,0.6828463216529443
553,168,0.4097622890322279
1208,322,0.4418144535689219
10,684,0.37732849062552143
1701,698,0.6678733257445086
1109,899,0.15523903420747492
996,530,0.18143563397625218
1361,155,0.29982895871000237
696,212,0.31466849594060764
1450,341,0.2508201288611152
1359,260,0.13339863702669338
1809,899,0.24630264590081613
1882,581,0.44748121429462717
394,942,0.14756403696658768
780,278,0.20911465461473394
248,832,0.27701353941722223
911,938,0.23028703667476522
1154,523,0.37603645457243845
116,148,0.5012256306874106
108,235,0.4363795408903221
1540,179,0.2804031682773373
908,848,0.40983039188738635
143,654,0.5289107687274304
274,664,0.40890992431311096
1594,728,0.4200438719016348
30,963,0.33040886342732384
724,540,0.1618866369534156
981,163,0.43357380918329824
1821,493,0.3411017657799321
178,522,0.266102911190285
1489,951,0.5358420413968111
1525,262,0.3973112570124613
1725,795,0.26701677930633605
1048,448,0.4173310701371126
1113,379,0.23510992707565367
859,110,0.4806201559643424
684,811,0.3059614270810891
824,20,0.8231804206224161
929,871,0.2673671962425941
1922,128,0.4590566837363187
904,343,0.25171581124206144
1424,603,0.10376937957882557
732,812,0.2846781494474484
155,439,0.507085640472503
1308,68,0.32561892220711297
1802,385,0.33817681211312167
1643,711,0.3604168743610234
509,374,0.5013261994328839
1201,585,0.19676428871364823
1013,257,0.22146610794362429
352,803,0.4917631520118255
1324,9,0.2247968177368776
106,770,0.2532366630386539
1729,234,0.447361214700867
846,291,0.3704853011639292
1840,480,0.07719314974668329
328,184,0.2846702553216699
766,505,0.4909512634174342
745,994,0.18937379971099294
179,986,0.2751813876564576
898,523,0.44900520852922426
1134,414,0.46616022367493604
1943,623,0.42393214893383924
680,615,0.554633450723495
271,13,0.4613504103652147
174,157,0.1998718156447012
688,409,0.2452814503710402
48,809,0.2570998789031937
156,603,0.25211533699528743
151,460,0.2581564346605001
1862,424,0.26877592799633276
1071,334,0.7198201044265858
1268,631,0.5849803880062776
1854,261,0.40994729000861313
488,788,0.4077300616615262
1165,371,0.25000291357504273
1688,55,0.3518712679065628
1362,520,0.48140902998534063
1507,163,0.3922178610889186
1464,974,0.6250790638046926
133,974,0.14319467640889877
1075,493,0.3037746575479789
755,507,0.3574687815218319
1768,972,0.4720053433149346
1224,164,0.2715728015296646
560,907,0.41861018674698225
1674,754,0.3336712852597309
692,485,0.2398947521913941
1716,636,0.5044914779115358
230,310,0.4344171179778066
684,80,0.330649727403589
1955,274,0.44672822962904224
651,62,0.31091149676412067
439,26,0.2672790069636992
1787,247,0.43952816339187945
1177,209,0.3248745802265882
1636,673,0.12267960150655907
650,887,0.3441876308378833
423,682,0.5528859708671854
1795,337,0.32958865984842356
766,651,0.6202370805997235
1603,579,0.27305829933867504
1338,57,0.4485991641427992
375,698,0.6387005831002941
1482,474,0.3689089008575675
1539,796,0.3302009255871353
306,761,0.7917876379354336
432,23,0.19086487021980975
1013,680,0.28062853392188986
1848,491,0.4419450547450561
1423,415,0.4160658818325619
875,809,0.5929578991751561
676,399,0.31630133763152335
852,140,0.22572596856139004
887,160,0.23295359205272287
1128,849,0.4649084028694894
715,551,0.27007123053311977
903,53,0.47510724170617374
1591,992,0.27109408286874537
1895,635,0.10129142446172607
1148,333,0.35284983720542273
1287,851,0.4536180990568414
1229,997,0.37782157893420665
1602,372,0.20561468025588298
575,383,0.6461288741184253
840,436,0.26963223956012705
1003,633,0.4122834538948157
1699,627,0.4128513690560976
1844,253,0.2604919369170722
597,179,0.41263554847198447
892,214,0.39635329900036154
1381,883,0.41081573258998155
1243,605,0.7764841818971002
551,336,0.3222211707157915
728,899,0.37231118808467445
1177,350,0.19097535454088171
189,145,0.5196172218123765
1545,291,0.2589841999211692
72,238,0.35149372814138924
415,964,0.2771518891771499
247,706,0.4450430337217872
987,67,0.10541578113909289
1935,587,0.5571791090159165
842,577,0.23414859448894115
881,721,0.3641150917509565
1804,323,0.20519452799920448
773,516,0.3729921150172787
1696,309,0.28453835283833256
1498,587,0.2557760692388051
817,168,0.4316715373331142
1314,433,0.4398400066450657
1486,416,0.20734867692430176
1753,808,0.662159878400251
1191,133,0.430343208068911
733,827,0.3801480623812876
376,329,0.500876535017851
1143,18,0.39654804096444896
807,820,0.49627337512502867
341,344,0.620782852302092
1939,923,0.42083847816082015
676,632,0.06930877477116831
997,401,0.21693247237706237
1658,584,0.26980671793420147
476,336,0.6669106594536928
1789,593,0.2010831621245553
1552,299,0.2376747979334364
422,718,0.36998420619951533
493,418,0.29286572910888503
522,818,0.3434858118677063
318,341,0.3369817100787863
1016,694,0.36536792575243776
589,634,0.5109999850853625
976,16,0.24026593285294734
1313,253,0.2605014189542914
995,455,0.3337375986574901
1170,883,0.4313571393797381
348,169,0.41166998029919566
306,198,0.46418985447369504
1309,610,0.2645415359628429
920,878,0.38167858877160854
1317,784,0.33587438807682823
841,896,0.23630122882240348
380,817,0.2900399990090393
1143,767,0.3856045178749305
1493,704,0.4550815782153765
1768,45,0.5326289384095618
673,284,0.2721180443287408
133,768,0.1665530615930339
502,591,0.3196135041750421
1203,895,0.3633219070119885
1985,615,0.42080251579563277
345,922,0.13005594091740974
660,944,0.37605703018168746
