user_id,item_id,score
113,82,0.30256692216838404
137,101,0.2942341941923568
333,176,0.375917135645663
286,179,0.4259055854350403
249,22,0.2943227187592613
37,168,0.24925864086382923
355,26,0.6791580384365941
243,70,0.2648127491341536
474,46,0.7214538526994867
341,91,0.29401252692200575
279,72,0.34283809327246967
273,42,0.36081361484016466
207,160,0.4156876317609486
328,186,0.25033790220640045
30,155,0.2994468780165507
438,13,0.6207791871842256
441,142,0.4057608324565785
279,154,0.49646040032455074
164,90,0.527150802793847
64,119,0.3142248147550307
3,156,0.45960355372691675
365,138,0.7487324292239308
73,186,0.30284389605320805
110,20,0.7109408546868922
140,8,0.5624907024669724
117,197,0.41597957287335185
204,55,0.633041691032014
346,113,0.4420162701048219
499,127,0.49629560485520097
291,31,0.3176950126354832
225,63,0.5618164304605202
497,80,0.38817954002274313
413,148,0.35776008618819066
238,32,0.5060066062280272
37,24,0.3077262027185855
157,56,0.3198493361398409
432,47,0.2316141437147212
64,11,0.3634436895042897
68,133,0.6090981017468212
159,130,0.5410671693432252
48,146,0.43709636223950543
1,72,0.2772778753558262
439,144,0.4665235543797939
272,48,0.6281916532255725
331,187,0.4687372539440288
177,36,0.46566808109266145
45,169,0.6357924695537835
246,147,0.19490605800605235
229,23,0.35381959626795795
87,144,0.5767982920579051
381,88,0.3194925671307882
306,26,0.6491330930983679
213,73,0.3553207498109701
11,45,0.5862512327271221
414,31,0.20202765992282046
226,180,0.33423910485228586
316,45,0.42008847730457144
118,126,0.3030190624728042
16,74,0.317536141820385
405,116,0.48839149231910717
42,111,0.4657583985252649
112,34,0.35865660946663047
131,79,0.7288510006952681
227,146,0.3675345260226751
121,80,0.4818387310783408
448,171,0.578804759598954
355,170,0.5189161322287472
165,84,0.3216141650728841
444,136,0.3834653485696531
399,122,0.28708812683914386
1,105,0.33671852670411356
169,56,0.5116185292139414
336,194,0.25320104247449393
6,136,0.6158709452701618
466,53,0.5697099246445687
202,30,0.38351237891834655
288,79,0.2745927725451401
390,127,0.3688637602672976
286,175,0.33979597725964267
475,180,0.3645512991440444
106,18,0.43764480422239194
336,94,0.25994690262762615
267,22,0.3620601044336293
234,58,0.48673956707680566
163,2,0.7111968269198092
310,44,0.25533127781166237
459,0,0.4432170411888593
337,170,0.4263024489239615
435,66,0.4123728221082287
324,67,0.3687570159156678
27,180,0.4106886872922708
78,16,0.6401092847217345
107,194,0.4490077047219586
319,185,0.33153721650538914
478,58,0.2708501265964363
416,99,0.4534656283737994
188,121,0.20428502110542388
497,160,0.3438463283040549
405,175,0.40862701531293
150,195,0.26597492178483934
276,170,0.24602830298196482
121,37,0.39025903898403913
87,10,0.7515780072047699
60,146,0.28226673508397715
173,176,0.4874859852913265
378,141,0.21772706307089756
43,143,0.3329078441372778
395,54,0.5081173895289841
306,101,0.29283440963144614
324,197,0.3221952394538279
158,79,0.744225734526037
352,51,0.2894069192898591
137,73,0.3638844908521469
186,113,0.39350772813258855
51,161,0.3360743965113677
108,140,0.49527370320867203
224,68,0.3381249914826376
443,145,0.36053218599124803
95,55,0.6782010363030964
112,124,0.5992156574937929
455,179,0.6504801049776606
120,196,0.22206630742024905
293,121,0.34853572457944965
53,160,0.4591234986859963
288,199,0.21211722965920052
499,41,0.3717269754078047
11,64,0.4987620652239224
178,15,0.8221101564949095
471,77,0.34510944127666043
241,151,0.5193897512495085
456,140,0.7547174370465689
20,146,0.34584653929624815
88,46,0.46450758733448144
447,84,0.4171561760925797
166,127,0.5825886652815937
8,24,0.47868219996762207
472,1,0.28914979861607965
232,69,0.46404552701465873
16,123,0.2883818001031619
337,153,0.34315451413288073
439,191,0.49142174934765886
492,120,0.24005374924302694
480,154,0.5483058628901227
473,109,0.5038679869071289
354,36,0.2670960163357654
438,124,0.7161271936990572
267,10,0.5115071957742048
269,32,0.5869480242280798
9,79,0.5859411140766426
335,58,0.5619374431240803
435,96,0.27680529539310894
264,8,0.3320125604089251
456,26,0.8427105745498451
7,145,0.26910105500944137
124,122,0.36072839447685345
296,182,0.4181405734015913
4,186,0.2839887528587952
135,130,0.5542414396633131
24,68,0.5152848963197709
177,116,0.47321593513312066
94,32,0.3096986419309906
494,37,0.35152073018942354
424,134,0.3342625302908378
367,88,0.5292370884485142
159,37,0.48666093450151504
28,143,0.21962317414784166
75,144,0.43100766565155085
267,168,0.3589341353880612
258,32,0.3812180467955637
491,136,0.5337399786171685
488,177,0.6668908689708116
172,16,0.772218586724592
55,45,0.6001793562474913
236,188,0.349690775385432
406,154,0.389780508571268
271,40,0.37378579182866045
97,182,0.4765336216292557
255,117,0.429523987225911
99,48,0.36866445675181114
375,177,0.7440633252690305
244,122,0.3304732160592032
259,116,0.2559384643602929
460,94,0.360554962405615
6,68,0.4288553224415463
68,80,0.5662352449238854
402,65,0.47310250918244495
265,143,0.27428972889698344
287,46,0.6595682059936396
109,199,0.23201308778908794
153,9,0.31291339444064736
414,96,0.30680613747687824
231,194,0.47388039866236953
348,29,0.3774703642053589
496,59,0.7859107163890847
485,39,0.5912607773273855
291,42,0.7580270677638126
142,168,0.4081240722138839
207,163,0.5161655718558635
480,83,0.36073844480856787
77,90,0.3956605670618971
86,13,0.49685397806818177
338,174,0.38457277938530754
53,131,0.6337240563307727
8,52,0.31426485672379934
76,59,0.4728775358515346
350,164,0.38188615329640657
278,26,0.7519054257018868
188,76,0.22529652673983047
434,49,0.5273453813214883
415,21,0.38819614558258686
367,193,0.3718251512005032
106,187,0.484619269376429
263,85,0.34416660395855003
58,146,0.4621481473667619
27,71,0.3651048771687688
484,55,0.5882248067385942
473,119,0.5040392165536371
188,65,0.2771460732035875
297,192,0.40399986173976177
163,37,0.42997178281770454
416,169,0.5546756072469174
444,17,0.2720472317201926
69,81,0.30035948476462804
455,12,0.5379713409531225
118,42,0.34273242256525505
16,177,0.32221938427763397
287,149,0.5290997181438069
302,86,0.2277620400759747
317,181,0.4611442317372251
47,4,0.3471444254035706
249,162,0.2606884317721579
140,137,0.5563298727289531
65,197,0.5286855905545974
85,140,0.5783361699995333
252,20,0.4258530115173036
443,32,0.4582277520701582
259,2,0.32945112765134416
480,143,0.31669888226771153
23,196,0.29346062583851573
43,154,0.5427748954244316
354,153,0.29682582368021426
55,30,0.7194054682758038
356,58,0.34901641621325913
479,17,0.31801000728132467
400,166,0.48514214663627375
482,93,0.4387048940351814
75,34,0.3552567308972149
323,24,0.4141526254847765
431,159,0.7540787225873062
165,190,0.2220340348952533
174,0,0.3111607280198598
104,61,0.4330045942294044
290,12,0.5020538295013389
110,127,0.5459531363826922
255,50,0.3082884324786268
59,39,0.552532836391824
466,164,0.5634138396099169
332,104,0.35315201215894765
490,106,0.3351816673505934
233,124,0.6660727821573509
183,171,0.74502189732625
363,113,0.29602497109128856
145,67,0.7850877853932228
369,111,0.5019178319737848
435,149,0.3540719706961606
165,25,0.25676732994535345
394,16,0.522789773994426
204,162,0.33582438087026345
399,106,0.39684234157847953
317,111,0.3945164688195295
240,154,0.41013355857064426
34,27,0.3009016872605722
358,124,0.4387307242367755
20,51,0.27699527183491346
162,96,0.3274250760206876
332,126,0.30587546954407907
427,192,0.7181299561058756
302,183,0.27872541903712766
37,138,0.26127975891099103
0,48,0.5656978328252789
95,156,0.514191451412912
348,101,0.304036445468964
480,70,0.32216079810762527
403,118,0.2774072963598071
50,80,0.5870283880646393
154,110,0.3744742281090388
167,141,0.30261894477769213
375,78,0.5592372404979289
389,160,0.2694932933755006
28,188,0.3664022561214144
453,23,0.4539755639954517
104,168,0.4901295008680365
432,144,0.3189552794502147
157,171,0.3764018809044843
493,54,0.2839334798063107
146,134,0.366661340548605
153,110,0.3166144664251923
347,70,0.25583933285800636
477,170,0.40604001847728
323,127,0.38760205210068105
92,43,0.2894544608733423
153,36,0.28114071279218483
474,114,0.3700294472603918
296,105,0.3357433386212638
76,181,0.430304857933432
90,154,0.3117845068597126
7,31,0.2157625350927262
190,92,0.5271097617451894
162,60,0.33370731635975626
40,157,0.34223893709835373
469,148,0.27984025366936327
424,193,0.23700051705874933
481,130,0.2541415564435128
248,152,0.19299184430153016
157,105,0.2830836304415656
435,47,0.22512289873154132
275,1,0.5316787668117985
77,3,0.4491485690527053
240,140,0.5399601912947705
127,199,0.4253667442517137
449,133,0.6136704189548094
20,22,0.3865610345867152
130,159,0.3310882670209745
307,114,0.36511316439986297
429,161,0.4574234329411036
455,70,0.3472693182777681
325,138,0.34556935686324997
489,190,0.29767627315117673
20,130,0.3783280339218608
9,154,0.45835834315691726
11,6,0.5381026172043014
302,94,0.2630295621706764
34,192,0.3184698396408278
31,62,0.21735603275481602
11,62,0.34042408894428905
325,135,0.3684843838362183
195,132,0.7774044375310649
278,67,0.7043103938261798
179,3,0.33896578774096264
144,83,0.3311998978630588
249,86,0.2015397659231432
281,65,0.30877226129376834
124,62,0.3554735588585102
353,123,0.36869852432179023
334,9,0.3159308923406007
214,16,0.7306968207822009
443,8,0.4332560724669537
291,47,0.34862309838476
306,96,0.43102088547281026
335,67,0.8001037992062059
245,149,0.3721360198676021
220,5,0.42212207633927945
409,74,0.5060485617617412
73,124,0.6461845438394077
187,190,0.2701857894847743
249,75,0.40375852698889686
397,88,0.5106437828274832
227,65,0.3965884325450335
345,49,0.4479040060375037
426,41,0.406714507787073
464,109,0.33000115285564374
166,72,0.3383428426040121
402,143,0.3159367325900047
406,116,0.35493994309300947
84,138,0.27724332260761714
122,120,0.42446048130108993
60,99,0.3127344105863126
257,4,0.3291783017474889
445,196,0.33658997450391576
442,67,0.4407007169347863
252,8,0.33812883213642553
207,124,0.714299579916255
233,60,0.36269173005811295
112,132,0.5040917324761431
377,197,0.5758422915589436
318,110,0.4313123895049793
88,186,0.28876579704015426
359,122,0.3008083986155376
47,31,0.2155887934404937
329,33,0.29488026273245627
419,69,0.6591975290872414
180,18,0.38539627173104635
225,94,0.323366601324558
221,102,0.3693390154759414
53,182,0.4689096753627852
348,186,0.3394845484245671
320,67,0.47839776858115846
402,54,0.47320401387274647
118,123,0.30249809905331376
471,24,0.7250780640845786
174,182,0.2440711332959196
267,160,0.3177937886052739
119,70,0.22198126882282784
379,9,0.35555695640693197
286,59,0.5556011548158217
209,189,0.5306792184548392
217,117,0.3125018393706769
412,159,0.6309484034445927
215,79,0.46479150396689817
12,89,0.6105808800895572
365,191,0.5735019503640573
358,9,0.28659832226663134
127,6,0.5302825035177496
211,25,0.36884348437416137
111,121,0.3525926557490149
270,192,0.29726897418584913
473,24,0.7601081981919116
85,133,0.49919532948974743
179,87,0.3738849895148019
92,95,0.25492772964523197
287,52,0.3799231573140931
387,85,0.697022139447281
273,80,0.3196652100808126
321,140,0.785585640326453
317,53,0.3693638801447844
292,130,0.4224434126380209
446,34,0.36541277654521825
153,47,0.2574205622011122
423,16,0.6878511312830624
127,116,0.4981711907323032
55,125,0.4018504070194487
175,158,0.2871980940902515
107,190,0.4180745965436108
356,47,0.26981977787761763
232,70,0.25858557069355115
92,72,0.30092319097355635
355,175,0.3635147092852002
417,172,0.5386566325974256
471,8,0.6803016316803694
124,60,0.432184452188238
249,41,0.22378174762103847
457,19,0.4555251849050318
49,163,0.5638606734703768
354,124,0.42405016948235463
167,53,0.5109622235563509
127,85,0.7352555751721713
46,4,0.38592830058532834
414,114,0.2608453731552255
194,86,0.2964123632867105
140,57,0.36217041533971905
145,66,0.7811025212747611
310,88,0.29623008612011814
474,57,0.3998577615905324
486,125,0.3200752051107741
279,71,0.3576818496312838
372,82,0.25055235368821827
436,79,0.3762072839226787
39,102,0.4065563245140855
494,61,0.3706797444063005
244,108,0.6341955263726522
169,177,0.6435302547597535
471,16,0.7274861229052875
369,84,0.5749634476137163
427,172,0.7257364969148354
218,116,0.46822687430712595
417,107,0.5703058642303265
308,141,0.3227085570916282
127,69,0.6850419472498355
402,40,0.363643562532155
344,191,0.5562547976653953
23,143,0.2697290566890857
212,131,0.5095731917580258
481,91,0.23979448459069558
397,70,0.3301499558891921
213,178,0.3401344163537661
285,184,0.3271693412803508
206,98,0.20227301738122222
138,26,0.8385934405537037
407,166,0.5100362172181452
44,114,0.33369090456969375
342,139,0.2300925849473764
21,171,0.6749041674281477
91,191,0.5028302863751071
237,134,0.5995854437919896
364,133,0.33804180574991594
220,151,0.4379221846236185
303,190,0.2594344832394105
374,44,0.3047857155937902
380,13,0.7210643824627694
390,36,0.27629252632693846
52,17,0.2965567000657767
384,195,0.268048867212796
242,43,0.26484685676749464
315,89,0.3259217575826592
307,7,0.42506750274980293
130,196,0.21030210671156468
467,141,0.33463896090842576
453,122,0.321376637444478
185,167,0.3802866055005738
254,181,0.7340996699408922
10,180,0.3446035520096174
474,61,0.4287688157085503
282,44,0.3119552972017722
188,43,0.22394060374756755
493,173,0.2438936797656874
206,87,0.3319624672930266
176,126,0.4665064823237026
439,55,0.6494905027802711
14,184,0.2539238501699466
143,7,0.39051427440606157
476,172,0.5750567160902085
269,186,0.331508773280069
244,52,0.36187518917372463
335,114,0.3704684484719524
389,54,0.2851863003685186
11,147,0.41727805232524934
300,191,0.2868721275856575
217,21,0.28392096235541536
352,46,0.5420329287532557
8,23,0.3444107152777827
14,163,0.3465521511039744
326,199,0.270859055283632
484,121,0.3560454606606345
487,167,0.3464698351230483
244,125,0.3517263441720236
390,192,0.367878072725181
488,2,0.6700614418806956
437,122,0.3286471556068257
186,5,0.3391071103112919
340,50,0.37719779312634244
177,138,0.6712050755541965
68,47,0.3584172153597255
380,56,0.5555715014668084
14,68,0.26184846427079056
460,178,0.3787997123222834
36,133,0.5905865547694926
454,25,0.25300898855423126
474,3,0.7182697592739311
20,158,0.4061634818283103
142,162,0.30670077653124544
432,42,0.37092227016688845
430,91,0.27187942589411457
316,141,0.23011505513393174
75,96,0.3863574591026966
407,147,0.34297868628139594
234,6,0.5550440447689395
291,37,0.4700549244943288
406,139,0.29692777173294865
220,171,0.6871832292231765
270,13,0.28406438318541966
297,14,0.2940765601662075
470,92,0.5726630242532694
104,52,0.3848436043598117
56,119,0.4904556244842503
307,106,0.4832349719613248
259,196,0.20826999861515058
132,79,0.26535652839698526
254,1,0.5229509709706366
493,194,0.2975430554964159
392,155,0.43249281645239157
25,81,0.38830829865629646
255,48,0.559222427786263
400,62,0.2893862741507893
104,68,0.4808592096329983
14,174,0.23508100695268686
101,3,0.7734536472776229
343,158,0.47441806655565266
494,25,0.2888300399727463
180,158,0.47148911092438694
327,63,0.35323443278859357
405,142,0.5119381707282823
329,147,0.24678965202032888
104,46,0.6887971226679357
257,57,0.2772840025593397
146,189,0.32268191271174956
409,26,0.6683323440155372
28,14,0.2859450847113551
59,106,0.5131834981307428
219,184,0.41875227752090954
88,59,0.5005749190231469
409,199,0.38775559868466913
277,160,0.3151736747262992
165,127,0.3754903054859402
474,142,0.5040696365846018
394,110,0.3345723123239672
223,100,0.2654121544429411
131,12,0.5776161702712319
119,36,0.2947287231905259
303,198,0.2186165132271093
148,138,0.7473372643183551
43,114,0.3818022991887631
225,161,0.39891013889704174
280,131,0.3270752103588531
143,9,0.3527537248137642
108,193,0.28010443115634015
186,180,0.32051573464271543
499,7,0.40067900929691364
209,45,0.5434857345900717
466,27,0.719470067322652
310,65,0.2717837562481692
66,134,0.4567699509808753
18,155,0.5148554828729837
336,155,0.2875813642170508
268,76,0.2859546723970182
42,138,0.5678589731961534
305,27,0.7061827448643307
466,3,0.7382593210649472
38,33,0.45908032790362424
352,43,0.2624293419773945
232,9,0.29297590986613076
85,101,0.2891279233859194
164,90,0.4908078029762585
191,78,0.5576963425002539
100,107,0.34876119207492684
59,47,0.33400934073273186
455,32,0.697559282362876
43,164,0.5758645320702382
363,29,0.2851129721292109
203,171,0.6700280128579119
243,151,0.3307094464741651
151,187,0.36464928016306536
73,199,0.35885239214333675
447,19,0.41613485735325606
283,129,0.5360393716422043
376,42,0.7221908654845499
475,34,0.3602679541785493
22,45,0.4532032134236519
114,63,0.3220492828138124
307,163,0.5220586341311766
484,191,0.42982226505545773
464,77,0.27163497987780244
66,163,0.4433627698120579
101,119,0.5243777515443141
422,46,0.4303432982989397
221,20,0.42196201630241903
371,153,0.3781657435295286
234,149,0.5744808298911404
46,58,0.32877748747101376
53,85,0.6868848448992224
308,143,0.3077893471566876
345,4,0.5357920851211314
427,190,0.4313832492359926
361,51,0.21508429879688912
28,18,0.3254010457496206
302,135,0.37250854294696084
185,4,0.48375075740132567
15,16,0.6598869069739444
255,179,0.44824351886552705
19,111,0.4514376953212435
209,0,0.41692930110934023
57,92,0.41464624420393736
261,107,0.4549854701720816
102,49,0.4285011273449112
19,13,0.5573043060800646
132,168,0.26839335119876956
154,77,0.2689794187434271
77,171,0.5181802318204497
366,163,0.4223301703777689
6,159,0.6307446759384283
23,69,0.521770526838243
367,103,0.5581354035803656
335,31,0.34601537142536626
44,60,0.37783350449419106
383,178,0.3626351401717175
331,183,0.3696239368297206
382,108,0.3813621184878337
102,191,0.41594355952055884
413,48,0.48778899678411514
168,115,0.7991032192870678
124,24,0.7717680901931727
193,127,0.4849695471984201
169,17,0.42412587896540477
253,120,0.3023132150359198
176,85,0.4827683072949751
12,182,0.4360490097814844
420,18,0.32354664240887654
446,173,0.31414817899606107
249,25,0.27758435413882454
231,45,0.5499769282165505
2,27,0.3552993509928912
380,156,0.6051948450888613
332,75,0.3622070562477421
174,113,0.2711693193390271
140,77,0.29197194721937525
112,108,0.5371677442184386
445,78,0.5405390662325815
15,43,0.30499509323688856
107,142,0.47770726322302426
259,55,0.34324978752534147
474,94,0.3507926963246379
55,31,0.3419446411883016
190,104,0.7192415244572297
199,77,0.23223694424412708
75,184,0.36974688463759575
385,140,0.7310189881867384
77,29,0.28174377677553564
284,135,0.48203931897351243
439,13,0.5837049420226176
133,127,0.5872890290062371
216,60,0.2937855505676526
479,11,0.3890324036648011
239,88,0.3395513119029653
94,58,0.2975988373833959
165,170,0.29958644637992543
496,86,0.34690215435190186
125,59,0.5106174316299723
490,139,0.2600171011341595
389,62,0.23519258135863463
293,127,0.4836099779158416
263,188,0.31905373123912006
7,103,0.3493913379014829
227,187,0.3144218844136739
312,173,0.31155514315637917
438,178,0.3705129515355699
85,132,0.5356890458570212
348,86,0.31956103685284165
279,97,0.7279168047911333
67,169,0.26621583931349735
85,132,0.545647095284325
251,14,0.41577372158351567
222,122,0.24501281829903826
408,88,0.5500007082006027
124,112,0.7679286012893582
165,149,0.3678518562586716
362,86,0.2514268849454166
320,53,0.3684952619269486
413,92,0.40291816100803235
99,76,0.20390666854606382
134,135,0.4799747318434463
216,119,0.2662335304062098
207,73,0.3811363546416357
379,77,0.3223501545840071
434,171,0.7408127251883573
418,128,0.7918624340934366
412,178,0.3584298477197697
411,15,0.8402723592759542
318,75,0.6574352120199347
479,164,0.3814738884376691
497,78,0.3856199136064816
206,33,0.22743777723784034
69,16,0.33713626806339575
456,58,0.5484870581951301
68,160,0.4829637068964063
56,82,0.2908166489366648
480,128,0.7244413067657419
186,5,0.3402111119616517
352,93,0.47456811768587026
50,146,0.5287804964301844
50,86,0.33774283277456485
218,56,0.5186358580976154
225,195,0.26345613354073766
111,198,0.2817301924100616
177,179,0.6058167152727569
264,60,0.31427818970356197
19,105,0.35414980241803284
80,149,0.5537415742041178
396,139,0.28956204322331375
263,148,0.27799241456150203
277,17,0.2888175795781778
450,53,0.3005390968871576
25,93,0.4387898141852406
263,137,0.28553058825742517
303,182,0.3406693111863306
406,61,0.3546061725589132
45,86,0.3253766729422418
471,191,0.5298085314104636
446,79,0.5159637936709423
193,140,0.5867029443477418
107,46,0.6768789274988365
208,156,0.4695812431037964
164,170,0.5337094534099324
454,33,0.2127141512736059
431,11,0.5297945659944097
376,140,0.7296519661765726
342,101,0.2198605911161832
192,46,0.7851970617696714
313,132,0.6600357130925327
443,95,0.21989523038109882
242,20,0.564114686426773
276,53,0.2883839367813479
393,151,0.3820807106184936
383,150,0.3790539053453958
149,195,0.3147884345452345
350,98,0.2678083604148001
166,41,0.4460449536607752
151,144,0.4658121507381295
364,64,0.25689849863457487
315,177,0.33189149193314743
92,11,0.4327985398385145
320,154,0.40309376766700716
303,87,0.44993377767008536
135,54,0.5415132863565482
107,46,0.6663748204032616
368,166,0.42805755384653466
428,159,0.5044322181921113
137,111,0.4439050960910079
442,89,0.4099227975423959
16,67,0.3254955690622401
132,187,0.18555343161210264
173,155,0.5070831562247067
96,170,0.23796116570030382
284,26,0.6774120525561851
401,103,0.40015896802886264
68,113,0.5364097073270031
20,151,0.3218048819861978
445,104,0.8016194505759581
228,124,0.8187936890792791
425,161,0.3926815355810695
41,19,0.4901827182368447
330,124,0.44856575105652474
169,46,0.6697574645973866
292,161,0.380505133513968
200,197,0.5802547425876261
39,16,0.4627788114822615
187,98,0.24792458069470508
106,71,0.37828390155282904
64,108,0.4801088245380773
388,23,0.3078012169219812
27,61,0.4326206467171816
2,164,0.3494973619763583
217,142,0.2538558216690648
431,2,0.7558674171379306
192,72,0.34849693453890845
208,183,0.3099793044775341
33,136,0.6567600100683613
68,168,0.5407150086168493
332,0,0.3218381959294737
154,139,0.31959936585750615
317,179,0.39131433262168436
73,94,0.3063786555942539
142,198,0.2290651902857545
109,113,0.29716491882032575
66,125,0.3130147619494036
437,68,0.46514108844510316
9,160,0.4064105338583133
287,111,0.49646743599712245
485,23,0.5166056896888941
437,108,0.688109172846481
427,189,0.5463073543384208
204,55,0.6430202726427737
419,181,0.6848492773148253
10,69,0.47241933014263915
255,139,0.3132773125296835
258,2,0.4115475838882425
83,155,0.3894349292890071
275,138,0.7203389074837507
351,123,0.41447191189343696
369,12,0.4830541604758019
341,34,0.31787425431024957
493,145,0.30492333178876607
158,187,0.4763422752969637
13,90,0.33489453671538816
231,59,0.6987997409894486
123,156,0.49920381461931673
430,29,0.25955104774368615
82,26,0.39465136439927584
216,103,0.3615189440133807
14,186,0.22295334585251764
258,9,0.2971752272175168
127,10,0.7617449495012013
175,132,0.28947515281831065
49,153,0.4045504893134367
71,68,0.5191762455325646
333,100,0.5427416512129385
55,104,0.7946165332316711
272,110,0.4294157303650826
419,69,0.6460023820168477
356,61,0.35177660185488047
120,47,0.23371168987551472
461,3,0.36787398040381414
43,55,0.7518199172147817
236,140,0.3738313890868057
173,160,0.48613408582282147
440,68,0.45097053065176507
325,66,0.42238164820984014
26,71,0.3543017646158273
247,100,0.3431281970508528
321,139,0.46583906421021204
277,16,0.43874236752037044
292,37,0.34323573181056516
95,138,0.6153831572006798
407,180,0.3558539300723268
234,183,0.35067624134258735
90,85,0.3568475323088716
271,65,0.5005713842171219
117,80,0.42662802610041933
463,69,0.5513700863215704
421,110,0.3369309335389995
302,111,0.3428952798603662
127,184,0.49787337268012644
228,132,0.7212482957386096
69,129,0.3453533958158725
69,109,0.25905729180005654
442,88,0.3433963988096602
136,130,0.282831368968153
180,143,0.2836761312615914
50,111,0.5610056567027528
54,0,0.35990119167864687
345,155,0.4139348109701272
186,107,0.5259484616693482
149,7,0.4653166483385404
422,24,0.4387943562517224
293,84,0.48824869543571736
466,177,0.7546188482915637
366,65,0.36334056441764523
95,175,0.3799075229451629
38,167,0.4912387953942339
395,42,0.7589933121674214
434,109,0.45280503260814153
6,199,0.3811078105287006
335,66,0.8252066571966212
212,180,0.3684913876784105
253,100,0.4410740556132329
247,102,0.34557998154162906
248,125,0.2755626600261786
87,150,0.3995911484157357
175,169,0.270054291351577
190,80,0.5236295712692915
414,137,0.3084281134975178
342,88,0.3284059852856318
309,184,0.3841225607453955
268,2,0.5674728442925887
257,15,0.4397083214963703
326,132,0.3981240278734704
311,198,0.2517124100864498
268,157,0.4675878070670426
24,59,0.7987229137343377
313,19,0.5128020380327041
417,132,0.5393722305056305
56,184,0.4905500387965111
458,53,0.46949314889910077
292,83,0.3121565585934362
303,117,0.3892574345642359
5,161,0.38930856071450776
190,77,0.3347286732558242
159,153,0.427402097451149
241,180,0.42403022166609855
263,167,0.26921629378306444
213,149,0.46162140620023895
252,59,0.4027182279959292
265,152,0.25190130937072785
288,30,0.2905655229976716
497,148,0.34405720556678293
345,131,0.5082181678222789
496,8,0.7228254528645741
324,22,0.2882735925316263
15,21,0.3628357332268442
480,187,0.43452353385005166
229,106,0.3849109395607666
300,121,0.20230531660170148
174,194,0.2545847500598556
460,47,0.3023021500296751
162,181,0.4446305186953575
471,68,0.47078194753273306
300,5,0.225691093831025
432,38,0.3335604219603424
357,129,0.5841855783750919
167,81,0.5072142865544471
53,109,0.44973813080556807
293,142,0.40843715317431106
6,77,0.2923863921569082
356,43,0.2486752794115203
286,170,0.4375320192796511
382,188,0.3129279245428184
458,83,0.3682321697565034
464,189,0.43142270320696824
115,12,0.44255710354575606
90,52,0.28120732083969646
217,91,0.23673298074780016
1,100,0.5096634807957359
312,56,0.4628852152416122
74,175,0.35793853617584354
288,114,0.27203624044826163
264,47,0.2394019957841889
66,163,0.4199264235944552
171,187,0.30248932014854546
190,132,0.6897712413845584
46,64,0.3249970460998517
450,145,0.3019460656378119
4,92,0.404026345377092
352,169,0.5074740519933219
433,84,0.40916841107900837
313,78,0.4950811160716983
267,148,0.37611734243625516
349,189,0.3745972235325678
192,186,0.3705036472673793
270,113,0.2871297909187108
149,105,0.3969088991366885
145,174,0.36061699625989485
133,66,0.782933977018305
296,170,0.4754625701911845
67,21,0.2790887396096308
407,39,0.47510335581914104
261,111,0.3821175049711136
273,80,0.29990587310132244
285,121,0.30547456551085017
148,61,0.4416955648010553
279,124,0.7450629344931822
117,33,0.322470128999213
334,49,0.42186835413142953
387,50,0.3630909749287035
7,112,0.28958325391434014
44,87,0.6405992857040926
26,192,0.7430269625775416
417,80,0.43294509599840725
281,120,0.2767692979767777
279,38,0.4911874893196506
114,175,0.2797700214480268
120,12,0.3352048700576665
274,141,0.2989916077713127
175,80,0.289908622678915
274,63,0.6991165166928786
100,65,0.28946724622431574
86,66,0.5597705840150016
452,2,0.5736560269699029
423,177,0.6757195079356895
418,23,0.5305485768770828
449,171,0.8040028164458517
406,5,0.3293119558326852
34,112,0.29538764016506464
28,6,0.3526015713870247
352,135,0.4425310908747364
75,175,0.3371645374432405
217,174,0.2216217626799053
233,180,0.3717419146503508
321,5,0.5015524398518704
20,72,0.25797069232493247
232,169,0.44249419622140107
428,43,0.2559313153531061
92,82,0.25916780709011655
453,82,0.2568676336004931
20,119,0.34658075550983236
129,174,0.40322283883037974
403,49,0.4550652232999717
94,22,0.269682642255305
397,19,0.5408745308340324
379,12,0.5074757416585123
223,174,0.24033253983301267
386,128,0.3745722068529853
305,77,0.3342064836074061
212,153,0.34874455761176604
163,50,0.3749858501572316
234,0,0.44050067948056226
372,115,0.5609612203786034
51,119,0.3518031365792248
85,45,0.49808741964312764
331,9,0.3798426989849959
85,136,0.5803405985601825
400,127,0.45801104365842993
356,5,0.28816757275329175
340,50,0.364822130579883
394,43,0.2459977124692992
13,28,0.3154888593119823
455,109,0.48131639603670673
196,121,0.4515173329013398
25,5,0.31328671216661463
143,59,0.6169405685671183
62,191,0.4254438015135311
445,133,0.6266515826701666
170,72,0.2951751389813664
254,130,0.5126904133564354
297,63,0.3975272181513818
181,77,0.26761496042306765
387,129,0.6973175852351028
226,121,0.30043552090557973
203,61,0.40649141002909384
256,16,0.6524907991860938
200,58,0.5338768126654521
374,136,0.47753765954997296
182,133,0.6319690832854068
180,147,0.3460868489078591
112,106,0.3939655347741725
289,56,0.37267680582743046
326,158,0.3502402007731348
209,39,0.5413854638405611
420,171,0.41462670725880724
392,57,0.36309916730608827
49,147,0.41067329226041177
104,163,0.5570916374410178
256,16,0.6500360378761696
136,83,0.2535283620250078
44,8,0.6231212308066524
29,83,0.2638466243011331
248,4,0.3153950122951233
62,163,0.47513137655653126
151,131,0.5519432136629329
113,195,0.29827931286503395
134,140,0.5624876192535888
195,42,0.785698090700636
209,71,0.331076424874404
